text,sentiment_score,churn_label
hi i just got a message that says i am eligible for financing a new phone wo credit card approval what are phones available?,0.6908,0
how come when im on amazon or something with a link amp want to share it in a text it shoots back to me saying message failed to send its never happened before,-0.0258,0
i need help! cc rep typed in my card number wrong when i placed my order at 2am friday,-0.1007,1
good evening! i sent a dm thanks!,0.7494,0
i pre ordered the iphone x and in the process i lost my jump on demand my wifes phone has shipped and im waiting help,-0.0258,0
good evening i have a question am i able to pay 2 months of bills at a time on my account? i have tmobile one 115911,0.3612,0
sent thank you!,0.4199,0
i sent a message,0.0,0
i have a problem with my preorder,-0.4019,1
115913 can't even load the page it's that bad i'm at six flags magic mountain,-0.5423,1
sent,0.0,0
no youre not,-0.296,1
no thank you i just talked to your customer service and it was terrible with no help so i just need 115714 to help a brother out,0.1027,0
hi duncan! i dmd you with some more information,0.0,0
that 300 dollar promotion for an iphone is a sham to attract customers and i fell for it im unhappy with the measley 82 and 118 that is being credited when i was promised 300 for each phone water damage on working phones pssshhhhh!!!,0.3348,0
do you know where i'd find the promotional code? i looked over the paperwork we received when we signed up amp i'm not seeing it but i could def be looking in the wrong place thanks!,-0.1511,1
i think we chose to do the rebate for our phones when switch via email but we haven't received anything is there a way i can check?,0.0,1
thanks,0.4404,0
what happened to tmobile's service took 9 calls and to pay for services i am helping to fix?? worst service ever! readytoleavetmobile,-0.6062,1
thanks but i was just being a temporary clod for a moment its all sorted out thanks though,0.7003,0
no no no im fine with the 000 bill,-0.5859,1
before you leave i need you to smile for twitter one time go ahead you came on here on here to do it,0.3182,1
115913 okay i did,0.2263,0
please fix the damn website!!! i am absolutely at a loss every single time i try to accomplish anything account related on your site something is not working right currently trying to order a new phone apparently it is too much to ask,-0.2627,1
sent a dm but not getting a reply,0.0,0
i'm in chicago il,0.0,0
121678 thanks problem solved!,0.3802,0
i only have one line so i don't qualify,0.0,0
is it true that if i have a plan with three lines and i move a phone to a different line in the same plan i lose the insurance ive paid for for two years?,0.0258,0
tmo needs 2 get their auto txting 2gether i shouldn't get a txt today saying my new bill for almost 500 is available when it came out 1028 and 250 of that was paid 3 weeks ago!,0.0,0
just did!,0.0,0
could i upgrade to an iphone 7?,0.0,0
gets netflix 117735 gets hbo sprintcare gets hulu 115990 all we get is a bill the best network also involves the best features brexit,0.8555,0
115911 115913 hey the tmobile app on android is not working care to fix that please,-0.0844,1
i have already called about this issue 3 times area of pechanga parkway amp temecula parkway,0.0,0
i goofed and locked myself out of my account mind helping a scatterbrained person out?,0.296,0
i lent my iphone se to a friend to use your service overseas and i got it back and now it's locked to tmobile! how do fiz this?,0.5411,0
why cant i chat on the 115911 i have a question,0.0,0
talkischeap ineedresults my warranty replacement request was sunday you told me tuesday i'd have it and now i might thursday ineeditnow nottomorrow fourdaysnophone iwillwaitformyphonebutnotquietly,0.0,0
i've already heard from all of your people via dm i don't need you to tell me i have to continue to wait even though you guys made a mistake now all of twitter will hear from me until i get my phone youbetterhopeitgetstometomorrow 115911 didn't help me when they messed up,-0.7234,1
i don't because unless you are telling me to go to a store right now to pick up a phone the conversation means nothing i will continue to let everyone know that 115911 didn't do what they were supposed to and now i have to wait with no phone fourdaysnophone,-0.296,1
115911 hello all of twitter has the tmobile customer service ever let you down? if so would like people to reply along their complaints letsmakethisviral beheard wednesdaymotivation wednesdaythoughts pissed fourdaysnophone,-0.6275,1
don't have time for your dms anymore i've spoken to you guys and you made it clear that even though you messed up i now have to wait for a phone bc of your mistakes and lies unless you are getting me phone in my hand today donthavetimeforyou iwillwaitformyphonebutnotquietly,-0.2263,1
710860 115913 lance at least they are trying fix things and make things right tmobile welling work with you,0.3818,0
115913 dmd,0.0,0
115913 ive done this already and i was still told my issue would not be resolved,-0.1326,1
115913 i sent a dm and again i was trying to speak with 115913 who literally asked me to email him,0.0,0
this digits app is it more or less tmobile's version of skype?,0.0,0
115913 no we did this already not again,-0.296,1
help out lance stewart you stupid pricks your network is absolute garbage,-0.3818,1
710860 115913 fuck off,-0.5423,1
710860 115913 true they dont!! had so many problems with them!,-0.2627,1
710860 115913 i dont think he wants your help,0.4019,0
710860 115913 fake ass looking ass bloblygum gum liking ass,-0.8979,1
thanks for the quick reply what is a dm? sorry for the ignorance!!,0.1739,0
i have a video app made by companyit works well on wifi connection and works well on lte connectionsit does not stream video when 1 of the 2 connections is on lte and the other is on wifithis is unique to tmobile onlypl help me out,0.7096,0
115913 they say i cant upgrade because of ec limit ?,0.0,0
711066 somewhere right now the gay mafia also known as the sequined hand is looking into what options need to be taken as well,0.6486,0
115913 i just sent a dm,0.0,0
115913 ok i filled that information out as well im trying to get this resolved before i head to the tmobile store,0.634,0
anything?,0.0,0
i need to add a new line not interesting,-0.3089,1
no deals on the note 8?,-0.296,1
115913 if i wasn't locked into a contract,0.0,0
i havent been able to use the service on my ipad since about the beginning of last month is there any way that a bill credit can be added to my account for service i cant use?,0.3818,0
i have a cracked screen lg k20 what's the insurance deductible for it?,0.0,0
yes but it seems like i get spam calls quite often,0.2144,1
i will just call the 800 number tonight thanks,0.4939,0
hey guys i have to swap my wife's phone out tonight she has a micro sim and new phone needs a nano i have a spare tmobile nano sim at home will a phone call be enough to swap it over?,0.0,0
ok unfortunately it'll cost me over 150 to upgrade so it'll be awhile,-0.0516,1
thanks,0.4404,0
im already in a dm conversation lol,0.4215,0
well any deals going on right now for the iphone 8 plus ?,0.2732,0
